motion_id,sha256,frames,fps,duration_s,raw_step_rad,raw_speed_rad_s,raw_acceleration_rad_s2,raw_jerk_rad_s3,raw_acceleration_p99_rad_s2,raw_position_excess_rad,raw_speed_violating_intervals,export_speed_clamp_fraction,fast_reversal_samples,fast_reversal_frames,gmr_limited_joints,gmr_limited_joint_limits,gmr_limited_collision_frames_adjusted,v2_speed_rad_s,v2_acceleration_rad_s2,v2_jerk_rad_s3,v2_speed_bad_segments,v2_acceleration_bad_segments,worst_acceleration_joint,worst_acceleration_time_s,v2_position_excess_rad,v2_jerk_jump_rad_s3,root_speed_m_s,root_acceleration_m_s2,root_jerk_m_s3,root_angular_speed_rad_s,root_angular_acceleration_rad_s2,root_speed_violation,root_angular_speed_violation
gLH_sBM_cAll_d16_mLH1_ch02,3d19475d953066b78c45d9bf5b78291c5192a03a513988253565cdf3f1bf7892,640,60.0,10.65,0.15674673208534526,9.404803925120715,182.6453159574413,5681.655258515031,120.84480966019107,0.0,0,0.0,0,0,854,4,0,9.417418882566894,227.995898997913,9506.670594295989,0,0,left_elbow,0.0,0.0,5207.60217627185,1.893345400472246,106.91779286755188,10845.876246093607,7.817614088063147,658.6292365792675,False,False
gLH_sBM_cAll_d16_mLH2_ch01,7a587f1e887705a7f3830fb01d921c23a8eca26bde7740c66d20f67272f4de35,576,60.0,9.583333333333334,0.15539061600942172,9.323436960565303,160.65563891756378,4355.850504117799,121.05404765046843,0.0,0,0.0,0,0,836,3,1,9.332203003167795,163.88370517143778,7114.613687665448,0,0,left_shoulder_yaw,7.916546992568599,0.0,3330.77864109415,1.7917028690725032,55.922971096668064,6049.4649377556325,5.87200969514041,391.3303403290048,False,False
gLH_sBM_cAll_d16_mLH2_ch02,70315a8287e5df28b53c804a042839b39cac56f102739ad0608e6e3862fc8ac4,576,60.0,9.583333333333334,0.15602603763271916,9.36156225796315,163.58929928134887,4958.742424449784,118.94624496267542,0.0,0,0.0,0,0,863,2,1,9.36376477483239,203.2559635616608,10572.319559730753,0,0,right_shoulder_pitch,0.0,0.0,5597.0420180764995,1.7467906690329014,78.60039436516048,8502.676947465525,7.762903379663523,625.6485077270908,False,False
gLH_sBM_cAll_d16_mLH3_ch01,bc796b18b48dc660ba52e1f7dc926e4b5430b5f38593eb46505aa0dda109bcaf,524,60.0,8.716666666666667,0.1568241628008782,9.409449768052692,220.9072022517493,6153.0398383605125,147.13541158100853,0.0,0,0.0,0,0,3333,1,2,9.421745071647504,229.59163177180378,10930.632850839898,0,0,left_elbow,2.3,0.0,10925.544017548922,1.9438943728303841,71.5691389778935,7538.950049611798,10.407828706366258,779.693719781724,False,False
gLH_sBM_cAll_d16_mLH3_ch02,acb0b572570c6e234daa86cc5f3b6a28256353e3745b31e70ecec6db3b3ee5b4,524,60.0,8.716666666666667,0.1566005337278743,9.396032023672458,195.51067689736652,5798.867718790799,143.95231639779874,0.0,0,0.0,0,0,2793,2,3,9.411317897502864,199.0281355161896,11375.696553797707,0,0,left_knee,5.547870007493632,0.0,8093.742887174464,3.0000000000000004,96.25289111901724,10771.925144536388,12.29570820053187,724.7584181183768,False,False
gLH_sBM_cAll_d17_mLH0_ch01,e012c2c9721725f70834e5e57baab3dcfefc925c28567a0701101d0be3f2f2a9,720,60.0,11.983333333333333,0.15698490792814618,9.419094475688771,196.91586330434956,5792.634709481719,137.77275893856864,0.0,0,0.0,0,0,2492,0,0,9.424777960769354,202.8749126804912,9554.583049494897,0,0,right_wrist_roll,4.332059365803839,0.0,9561.379035566148,1.2941468845327633,62.490820393715566,6444.707722883163,12.566370614359165,844.1662829887539,False,False
gLH_sBM_cAll_d17_mLH0_ch02,1553c88bb20f99e27297b402fe9f32f69dd11e1cddc264918545b9aca51fb766,720,60.0,11.983333333333333,0.15683379107451745,9.410027464471046,147.56620694302262,4409.518769158618,95.56069510958216,0.0,0,0.0,0,0,434,6,0,9.420038633295828,173.62090929706073,6499.123123016751,0,0,waist_pitch,0.0,0.0,3892.100703457346,1.1740015934803012,101.60240883268249,11433.068217010185,5.661246523539007,424.66575875531487,False,False
gLH_sBM_cAll_d17_mLH1_ch01,7689c472f90acf869836fd29fdf6cd10e1d3f4bbf8d8f0a85c17f6a5ef09d3b9,640,60.0,10.65,0.15694523055640452,9.416713833384271,204.38558599162087,7486.34099154475,151.17889527258473,0.0,0,0.0,0,0,2761,2,2,9.424089860341871,220.79791301742068,12848.295294178257,0,0,right_shoulder_yaw,0.0,0.0,9818.31880173587,1.819525131904461,67.7690829701248,6406.363334718174,12.566370614359247,879.9546709422448,False,False
gLH_sBM_cAll_d17_mLH1_ch02,d55b9694f8200962e1768bffa926599f5b0559938fbf64403e74fb607027af25,640,60.0,10.65,0.1558478941661634,9.350873649969804,176.46739522779828,4724.9175927630085,126.7683790874112,0.0,0,0.0,0,0,1010,1,0,9.356653116636478,179.97467784133968,8195.384626908357,0,0,right_elbow,6.848406991570689,0.0,4296.616504975856,1.9709086616626417,58.07528910201934,6085.920676140911,5.626721117738352,275.7694681205872,False,False
gLH_sBM_cAll_d17_mLH4_ch01,29ed238c64715664dc98495841b2bc5eb7220b4a7c72c50efc4b1500cd32b21c,480,60.0,7.983333333333333,0.15699120464496108,9.419472278697665,182.56009839445593,4396.397925916784,143.18897388713927,0.0,0,0.0,0,0,2316,0,1,9.424029304054402,186.20871265347415,7293.389182034269,0,0,left_elbow,2.613188526170107,0.0,6041.071931226333,1.7664582611993418,40.03525640049606,3989.5553145706067,11.380304544406457,501.5120497695326,False,False
gLH_sBM_cAll_d17_mLH4_ch02,5d981f8b870fe29991168219ee28b5fa10da2b0fbb48ad4a454bb9930c5365f3,480,60.0,7.983333333333333,0.15529332916791694,9.317599750075017,168.31092252743477,4397.931794870219,105.12601836002024,0.0,0,0.0,0,0,269,2,0,9.351869116148322,172.12627142426035,6691.296529152141,0,0,left_knee,1.6486271105090908,0.0,5286.960011514417,1.2591417815493133,74.04497890176917,8116.9046491962845,4.967236847162016,360.0700394298174,False,False
gLH_sBM_cAll_d17_mLH4_ch03,e2d1451c134da3e28f93ab3b9cf3e6fd7fefe5cbd09571f78af2182208a23cc6,480,60.0,7.983333333333333,0.15683635523808248,9.410181314284948,177.6337568431564,4791.989810026769,128.05606801978854,0.0,0,0.0,0,0,750,0,0,9.420825483266695,182.4614270298256,8023.184121588357,0,0,left_shoulder_yaw,2.923615353582756,0.0,3948.481425503267,1.4319767554872636,76.01385316733429,8269.216711671448,6.827987553580953,530.9359866404959,False,False
gLH_sBM_cAll_d17_mLH4_ch04,4a8cf965c52a3dcd3eaeeba1470a198e9b00f5ff57c812c9b8bd2e31322c2ece,480,60.0,7.983333333333333,0.1560856242893527,9.365137457361161,157.83787770878212,4859.9899271571685,88.03946062585601,0.0,0,0.0,0,0,193,0,0,9.372372773069488,161.11888006982534,9325.043728948764,0,0,right_knee,1.877719627421718,0.0,3104.470556847403,0.6671924019788398,52.04287794672888,5820.972001586849,6.814700898224408,243.62331032144525,False,False
gLH_sBM_cAll_d17_mLH4_ch05,9908876d3657746fd023b6f738feebc3b66ff41c4f4f4f901b9701d8b21d21a3,480,60.0,7.983333333333333,0.15572086736091884,9.34325204165513,150.60214273259285,4159.542947743705,99.84288554246986,0.0,0,0.0,0,0,353,0,0,9.366386119849995,153.05000069809654,6417.296852136578,0,0,left_elbow,1.2964885386355327,0.0,2174.0956040367682,1.1704450821227854,40.56987178012547,4511.502520391026,6.841643146007798,355.53139631578193,False,False
gLH_sBM_cAll_d17_mLH4_ch06,40beb79ffe952bbbca41c51523c58d5556d84c458ab93308b64707d1cc5aaf0e,480,60.0,7.983333333333333,0.1570691501845033,9.424149011070197,168.67870258505206,5217.536107156126,105.04385189284275,0.0,0,0.0,0,0,544,1,3,9.424563219424265,172.257598793373,13284.563751815762,0,0,left_shoulder_pitch,2.59802391361984,0.0,4868.111486522487,1.1075666622156235,42.59591262529421,4512.612162616219,6.049835242526499,307.1972058631756,False,False
gLH_sBM_cAll_d17_mLH4_ch07,1000906e60441afbe829fb68125c2ddf2d33a116a5e7d8f1472039287702be50,480,60.0,7.983333333333333,0.1547046047985843,9.282276287915058,177.96836842136025,4818.205670204198,115.96522166059684,0.0,0,0.0,0,0,424,0,0,9.313816840918646,181.1086752812399,9335.044286083174,0,0,left_shoulder_pitch,1.6524382275308716,0.0,5310.2322550289,0.7426505947947517,60.35414171667286,6112.386815662756,6.258521381626388,240.4630924497092,False,False
gLH_sBM_cAll_d17_mLH4_ch08,466359406236bc1d6f3ac470f34c446ca241012386eed8cae2081aba0933da71,480,60.0,7.983333333333333,0.08385186429586267,5.03111185775176,87.9176700068812,3680.6510666950285,35.57538891643213,0.0,0,0.0,0,0,7,1,0,5.0834156859506185,136.1356816555578,5776.959452437101,0,0,right_elbow,0.0,0.0,3269.480308219743,0.45058277708183336,25.995469347287376,2801.43784806219,6.210277342296102,347.7450632758075,False,False
gLH_sBM_cAll_d17_mLH4_ch09,d589b7feddec0020acc931b90d7acdeb40670a2ff5f55383f0252a0bcf9f19d0,480,60.0,7.983333333333333,0.15441033679241734,9.26462020754504,144.77203880121303,4571.352246978633,90.27979240448062,0.0,0,0.0,0,0,170,9,0,9.323889882595958,161.83285878601717,8559.22339497884,0,0,left_shoulder_pitch,0.0,0.0,3492.9276831654643,1.525402649466534,101.6977257369264,10936.118458493038,7.162220167997539,490.51647419775907,False,False
gLH_sBM_cAll_d17_mLH4_ch10,84260ad730495982a1b32ab97d086389c6bea9d4c96f84ce90d27ee04cef9305,480,60.0,7.983333333333333,0.11157341664715603,6.694404998829362,102.05953153566662,2435.5900422298087,42.63784342866536,0.0,0,0.0,0,0,4,0,0,6.765545091642975,103.3373239328462,3538.9231755177634,0,0,right_knee,5.8545242519450555,0.0,1036.6115564782363,0.5776750669013785,56.62868700767354,5824.960409195494,4.509216265161862,246.41290064776817,False,False
gLH_sBM_cAll_d17_mLH5_ch01,0c0d9dfaa3eddac3b65860316e4d438c1bc68854eea9ebec6707053329ea3917,443,60.0,7.366666666666666,0.157008028996932,9.42048173981592,172.0711821804753,4379.115470723709,132.2795635279682,0.0,0,0.0,0,0,1430,0,8,9.423279484608951,177.70825779204318,8104.019059590217,0,0,left_wrist_roll,7.277815650725106,0.0,7169.8258751112235,1.587534301695529,33.293260309348625,3435.862890597867,10.54126324677556,744.5644286483741,False,False
gLH_sBM_cAll_d17_mLH5_ch02,8a8fbbda890c07b29ebf3247ee4d7552927dc9ceff88bba9202b183f9f34957d,443,60.0,7.366666666666666,0.15563034314152535,9.337820588491521,171.69224825853942,4197.119502431172,109.89962862733296,0.0,0,0.0,0,0,296,1,2,9.35913757342933,174.9930695410152,6498.946365834969,0,0,left_elbow,6.112654937133356,0.0,4580.3982628139265,1.3696354741038772,51.524983817495205,4807.97749615443,7.126832525550737,349.07157600014466,False,False
gLH_sBM_cAll_d18_mLH2_ch01,8bc187474281e07183c8847afed4977001270df747b78bdc6d8d3aeb2498b3a7,576,60.0,9.583333333333334,0.1555944847386559,9.335669084319353,161.81347004050303,4062.630564614135,106.33085514793855,0.0,0,0.0,0,0,412,1,0,9.341725458366081,169.47049766886184,7631.894254077979,0,0,right_shoulder_yaw,0.0,0.0,4963.875526345794,1.4784431313916386,49.58242623574346,5258.925793326102,6.897523088901163,439.5391076481393,False,False
gLH_sBM_cAll_d18_mLH2_ch02,1bdad1c4d639277828c7a96105bfd0abc55ccfb667bdb986f0229cb6a4687438,576,60.0,9.583333333333334,0.1557688099757626,9.346128598545755,167.36685654771247,4484.282617554402,83.34246353575669,0.0,0,0.0,0,0,201,9,0,9.349429237454885,170.00834456890468,7863.236550565743,0,0,right_knee,3.1202408790170137,0.0,3090.4379009930535,1.3371877650933843,45.62654131381006,5087.400385735328,7.369837516299349,439.854285979561,False,False
gLH_sBM_cAll_d18_mLH3_ch01,b81f10a98996e7e25f0b979e740f2f31a9accb8ebc212bc8416024492800446c,524,60.0,8.716666666666667,0.1559669503989412,9.358017023936473,167.2685189895946,4377.344757700011,115.57579420227835,0.0,0,0.0,0,0,622,2,0,9.376505675979564,171.24456208361912,7914.105876051398,0,0,left_shoulder_yaw,7.416666666666667,0.0,3402.4680557078345,1.2918415700091543,37.82697882551118,3368.2479571949398,5.154261615870067,301.6522797911054,False,False
gLH_sBM_cAll_d18_mLH3_ch02,a65b2cb4dbd05fa6bcb6106e6da6bdbdb5b26e6000c4c31e6e7a335d269fa865,524,60.0,8.716666666666667,0.1567549268558599,9.405295611351594,166.21242834532097,4706.777947816028,103.88042310022692,0.0,0,0.0,0,0,337,20,0,9.418164804436524,170.75271404375792,10124.127606651595,0,0,left_shoulder_roll,0.15851068564494716,0.0,6486.557504711222,1.2647814055428637,49.17138883410562,5131.931368521802,7.752117156481374,368.1187100133236,False,False
gLH_sBM_cAll_d18_mLH4_ch01,73bd662b30584c0e58c6403ba27d423c59b1ee544e33428cd2007f6c58c5b9fa,480,60.0,7.983333333333333,0.15702030129814695,9.421218077888817,205.27013397485445,6106.712890184544,135.67746081395507,0.0,0,0.0,0,0,1367,1,0,9.42446567153035,214.05482648596535,9842.664208566759,0,0,left_wrist_yaw,2.05879024999184,0.0,8894.015219749925,1.4327431949688663,44.83460618716868,3609.6454647173587,10.302719508145678,514.1928436885477,False,False
gLH_sBM_cAll_d18_mLH4_ch02,8555b3786e42f9fd67529dcda9ab9f80ae3d95468bc162aecf9f18afe5172c09,480,60.0,7.983333333333333,0.15527449789203043,9.316469873521825,178.17267688064052,4748.821248906414,115.64870109999511,0.0,0,0.0,0,0,541,1,0,9.34208796176698,183.46579887367642,7631.343306005478,0,0,right_elbow,1.141863323653424,0.0,5315.9998779619655,1.4743444893974755,41.54187190619616,4419.043855159179,9.983272865347663,617.2790275111627,False,False
gLH_sBM_cAll_d18_mLH4_ch03,bfca54cd0204406e88c22558443d2b542f048c18f10cf7d95594c9efc438edc5,480,60.0,7.983333333333333,0.15578148890981713,9.346889334589028,165.11241497598851,4921.102498687803,116.801943006672,0.0,0,0.0,0,0,489,7,0,9.354093802785822,170.15685658108646,8859.133406101844,0,0,left_shoulder_pitch,3.5890482349243102,0.0,4559.0161985301875,1.1166463469539465,43.59119074138671,3935.9149071124593,12.566370614359215,495.87747926410293,False,False
gLH_sBM_cAll_d18_mLH4_ch04,e87de9a552a369dd1761f6df9f292675ad3fe1ffbf5e32c3612721a11790b561,480,60.0,7.983333333333333,0.15663546984886667,9.398128190932,169.11803794937686,3708.7530150130474,93.87606026951812,0.0,0,0.0,0,0,214,0,0,9.421690456648424,171.45860920802963,6102.339425209881,0,0,right_knee,3.866485908887157,0.0,4184.855443725117,0.7971119712003952,53.49894213021283,5991.602222299596,5.14621854536816,272.7747567844034,False,False
gLH_sBM_cAll_d18_mLH4_ch05,68550450ea30890745cf0d4b17abc6c9f863573e59a9e409228ecfbe5efab53f,480,60.0,7.983333333333333,0.15495623978274306,9.297374386964584,178.4244521529789,4561.383931765477,121.70849217230433,0.0,0,0.0,0,0,564,0,0,9.33711490482508,182.27021919894378,9206.597704551486,0,0,left_elbow,7.42995156144515,0.0,4524.220050510904,1.1950433030254821,31.952800356267705,2514.8639886323344,4.370881964970115,266.0991456272029,False,False
gLH_sBM_cAll_d18_mLH4_ch06,0de491899cc04229cf064cbd8479953ff3797e482b29ccd7d6adcacbe0d9f818,480,60.0,7.983333333333333,0.15523742940181884,9.314245764109131,172.8200760770961,5027.838996568479,124.98269684381364,0.0,0,0.0,0,0,728,13,0,9.334244282888738,237.3596968655727,9200.551596307492,0,0,right_elbow,0.0,0.0,5172.638011278052,1.1289970885708351,82.72457235599755,8241.011266363685,5.9800435760986,319.4898821969245,False,False
gLH_sBM_cAll_d18_mLH4_ch07,ed31a23cbae08d0111c6c8f83d085e7cb9e3a4925be282b93f092d942f225950,480,60.0,7.983333333333333,0.15579536486918533,9.34772189215112,170.4794862940024,4441.8938430611925,125.21226415479832,0.0,0,0.0,0,0,734,3,0,9.360283413556203,194.61564173895206,7570.496095427497,0,0,left_wrist_yaw,0.0,0.0,2697.2321170968944,1.334664655281304,35.37239013678517,2822.769054768057,6.028495281723467,261.44835203607164,False,False
gLH_sBM_cAll_d18_mLH4_ch08,7a9f3c0245409bff96237727b97a4039e6f02fdd579fe922de30ae55f221b5d8,480,60.0,7.983333333333333,0.15574693254373795,9.344815952624277,155.80680785952362,4280.198580139146,111.48068633149376,0.0,0,0.0,0,0,344,1,0,9.360147403401882,157.87621430592958,8059.011038255921,0,0,left_shoulder_pitch,4.6183438549573745,0.0,3447.887396046859,0.6383047448772048,33.4946501194868,3800.9068734012003,5.927420665591637,340.0502531950862,False,False
gLH_sBM_cAll_d18_mLH4_ch09,0199649db0ee9f1cde0c0837392ba04b020e8d9907b91f16efc570e5ff6bf5ac,480,60.0,7.983333333333333,0.15684192568256017,9.410515540953611,164.84876821196207,4352.489491339371,126.69859524458539,0.0,0,0.0,0,0,779,3,0,9.42081526887801,169.3379193144357,8182.344957326276,0,0,left_elbow,2.6600536085071274,0.0,4812.881031923105,2.481610979729062,190.6216584628656,22321.628951573362,8.657253647274073,697.4188807103383,False,False
gLH_sBM_cAll_d18_mLH4_ch10,667840ce06e866148c8d0f5bf3c14e24924b28880283f363320a80f92ee0c307,480,60.0,7.983333333333333,0.15522346936706988,9.313408162024192,159.14654211149613,4577.6209152538295,89.90264146475621,0.0,0,0.0,0,0,240,0,0,9.351369469122906,189.44872059211932,9104.11685188101,0,0,right_wrist_roll,0.0,0.0,1608.5624981584874,1.3638762366764103,105.6929847343493,10512.041225028377,7.344113145509107,579.3433540808124,False,False
gLH_sBM_cAll_d18_mLH5_ch01,eca96ee5390967236d2af95c1f25e65257fc6e84b91193eb4f6ffb1a9e17b33a,443,60.0,7.366666666666666,0.15693960902889736,9.416376541733841,185.2692111611369,5796.129915309919,146.64365441416456,0.0,0,0.0,0,0,2155,5,0,9.423104161163897,229.01169023708954,11428.577140584472,0,0,waist_pitch,0.0,0.0,7469.038393671302,2.379489701715093,92.15167969186356,8255.680779637054,11.567040072049236,691.1144842771602,False,False
gLH_sBM_cAll_d18_mLH5_ch02,b3eba07396d8f2d253bf57fa000db86d0b307528a435522766241bdcadbedf30,443,60.0,7.366666666666666,0.15705578199206652,9.423346919523992,180.1158013487119,5094.545223853124,139.9082851981278,0.0,0,0.0,0,0,1531,7,1,9.42471903439024,185.01272559739976,7312.645808543884,0,0,right_shoulder_yaw,1.0709664131544718,0.0,7319.684030838069,1.8986902428127592,56.301022705608794,5330.918428129232,10.798254602766237,488.4899896823153,False,False
gLH_sFM_cAll_d16_mLH4_ch05,179b08dedbaa461d8253efcdc8658965a3f67159138cedc2deb5754e512c54be,1919,60.0,31.966666666666665,0.15701490891110836,9.420894534666502,192.52339521935912,5089.886331580823,136.72439211326807,0.0,0,0.0,0,0,5484,29,3,9.42463619182358,196.75230412598276,9005.83303035747,0,0,right_elbow,22.316666666666666,0.0,7269.399202877223,2.9999999999999987,275.6680246055312,27975.93891780696,12.566370614359323,1454.3835978725945,False,False
gLH_sFM_cAll_d17_mLH4_ch12,6e3a7f1abe3a4d7be79a03bd116b5de49467e7ba7952677303e150f27faa4dca,1919,60.0,31.966666666666665,0.156999746167152,9.41998477002912,220.2823757749826,6962.832573185468,137.51721640115323,2.608118165881024e-10,0,0.0,0,0,6360,58,16,9.424777960769381,227.5497565086193,10691.353167982223,0,0,left_wrist_pitch,23.983333333333334,2.685767164223307e-10,10360.840029348328,3.000000000000002,286.52455307524235,26840.8181199539,12.56637061435934,1466.778094695198,False,False
gLH_sFM_cAll_d18_mLH4_ch19,52d034bd3465aef9de9cc177aa4e6de5c0c344b7127c63a365d3959ded9089cc,1919,60.0,31.966666666666665,0.1570787315286968,9.424723891721808,221.82871705957842,7496.060853446058,132.58644791748168,0.0,0,0.0,0,0,4614,19,4,9.424770112349297,227.74409551242704,11580.969472826078,0,0,waist_pitch,31.453024041090774,0.0,10625.704585748532,3.0000000000000004,260.10158764334227,26951.669155580934,12.56637061435933,913.9090502899122,False,False
gLO_sBM_cAll_d13_mLO0_ch01,1279006706e18951497e1330f3062d37ccf4b30dfc3d3092397ec20558986e18,720,60.0,11.983333333333333,0.15413778404969503,9.248267042981702,87.07503803901484,3722.45394990662,41.3585539213905,0.0,0,0.0,0,0,16,0,0,9.284315182171355,146.65843585861705,6693.258803878233,0,0,waist_pitch,0.0,0.0,617.4145446240522,0.5263883098065334,41.88553886652521,4713.646874134567,5.507496264569024,304.7290506820092,False,False
gLO_sBM_cAll_d13_mLO0_ch02,9f09b87119228102891320ce72ce95bf7271758177d056c9ac24883c9f9c436f,720,60.0,11.983333333333333,0.15436857492012668,9.262114495207602,129.12990295033234,5519.015137232012,47.3481968974649,0.0,0,0.0,0,0,99,0,0,9.300449909634217,227.75266423834117,13081.13954614486,0,0,right_wrist_yaw,0.0,0.0,1533.8870150884977,0.5025738452193331,40.176292430001254,4817.882260201394,7.273339873093821,473.25101176520377,False,False
gLO_sBM_cAll_d13_mLO1_ch01,2f24d7d7a826b9080a7bba846fd68321ca96727f40aaef5e62ae081e70e44abf,640,60.0,10.65,0.15462999078227468,9.27779944693648,139.4934317367709,5900.138493003133,53.56664501957258,0.0,0,0.0,0,0,55,0,0,9.288167667956275,164.4567587202829,9395.151904630908,0,0,right_elbow,0.0,0.0,1347.3475060091614,0.6776538875666707,32.21310177450189,3809.150716854676,2.939006252831439,251.97709235470646,False,False
gLO_sBM_cAll_d13_mLO1_ch02,40ad972791445e2d6bc47290a180390ba728bae0bb8aba98e52f9bb58192ce9a,640,60.0,10.65,0.15559999235842703,9.335999541505622,145.07469778792162,6659.651818232928,69.21182305253613,0.0,0,0.0,0,0,194,0,0,9.353387531569988,227.03814956674634,15808.758830323746,0,0,left_shoulder_roll,0.0,0.0,2182.88316920319,0.6484888491964943,60.23755558209927,7078.620128781857,8.708987971021667,645.3736021869627,False,False
gLO_sBM_cAll_d13_mLO2_ch01,c2b7c12b2b3aa1ebe4cfb510112e43857392bc1eac0dd39c2e21ffbbdb2a64b7,576,60.0,9.583333333333334,0.12372430070955825,7.423458042573495,120.8262933202193,4254.129121700175,43.65593409486257,4.7472248354551994e-11,0,0.0,0,0,25,0,0,7.446191936327402,152.8949782077811,7361.329564816175,0,0,left_wrist_roll,0.0,5.368328004351497e-11,1658.8425995593593,0.4944213930015823,17.282329859754647,1300.1002387988215,5.428946277710924,282.5283872708636,False,False
gLO_sBM_cAll_d13_mLO2_ch02,82154f2c6f6ea4c7c9e26b78540af025c51c6dc9ed30740c9d7a62448a3f713c,576,60.0,9.583333333333334,0.15500229317737912,9.300137590642748,151.38748724388,3527.1895092730188,70.50516060121666,4.142304277365838e-10,0,0.0,0,0,183,5,0,9.309135400736784,181.9631971662672,4348.808044855024,0,0,right_elbow,0.0,4.142304277365838e-10,1355.4093476125531,0.40377759661341334,36.05823608732961,3635.0081427395103,2.30747594784963,169.3018123724794,False,False
gLO_sBM_cAll_d13_mLO2_ch03,90964f28316f36ef91028b4ab4d5ad68f787824d647839f285c1073667767571,576,60.0,9.583333333333334,0.1556454285424027,9.338725712544163,153.90962592361444,4977.478920717615,74.58056042005573,0.0,0,0.0,0,0,204,1,0,9.357873081263708,206.19072616187538,12010.592381709861,0,0,left_shoulder_roll,0.0,0.0,4253.2941796238865,1.4711132993138116,79.13587649161532,9361.98460334453,9.862011795610092,544.5681056953684,False,False
gLO_sBM_cAll_d13_mLO2_ch04,823a924abae7f393bfaa98c50ce4f843b8349ea8810805723cf0dea1708844a9,576,60.0,9.583333333333334,0.1535746262281671,9.214477573690026,119.03480880062541,4504.660157567923,28.60148742273849,0.0,0,0.0,0,0,36,0,0,9.29076114018791,168.84482942164772,9316.533915298292,0,0,waist_yaw,0.0,0.0,1912.8518084879527,0.46437582793324267,23.724250413153403,2604.444357231498,3.6835944956479603,288.7550917559576,False,False
gLO_sBM_cAll_d13_mLO2_ch05,b900741599586358bbf4ce494b1dc653bfcd6c2ce0cee3f33adf06f765988295,576,60.0,9.583333333333334,0.15681894683101816,9.409136809861089,188.31310392256822,4803.134745809521,143.65403113319442,0.0,0,0.0,0,0,1669,0,0,9.419023873130564,219.3719561930917,12800.902581086737,0,0,right_elbow,0.0,0.0,4592.641036867624,1.3085232147839387,64.23190932521608,7173.495311968345,9.88824974639174,855.200536089957,False,False
gLO_sBM_cAll_d13_mLO2_ch06,f75fbce53b583a15199ff0f9670e9bbb4aa1990d4398a6dd7ee3a5798596f75b,576,60.0,9.583333333333334,0.1567969969010794,9.407819814064764,171.44073148048662,5078.5354522798725,126.95383609505765,0.0,0,0.0,0,0,1200,3,1,9.417113040490001,175.80205696470716,10526.99282199494,0,0,left_shoulder_yaw,0.0,0.0,4791.889806625165,1.1315952582525803,71.40610864405652,7836.156289802461,7.399080875743555,684.5378644760516,False,False
gLO_sBM_cAll_d13_mLO2_ch07,234ffaa21e807dd52e09467731556bc578cbbd14895aadf6aa90da3258c03ad2,576,60.0,9.583333333333334,0.1570703876649577,9.424223259897463,144.58188656224155,5686.664007845272,92.37618672290921,0.0,0,0.0,0,0,473,0,0,9.424672388053937,223.58662643859492,11411.425946587764,0,0,right_shoulder_pitch,0.0,0.0,6812.723400692466,1.0810821925202105,114.1275357643595,11330.879831169956,11.69866329012042,936.0879283993759,False,False
gLO_sBM_cAll_d13_mLO2_ch08,23b31a8774ed971a5906a4434a9e0f784d3d6ad81a1e36de71e945f06d8591aa,576,60.0,9.583333333333334,0.1558247292252377,9.349483753514264,184.18645681293498,4761.801179332354,127.62110980256111,0.0,0,0.0,0,0,1032,6,0,9.356980929291216,251.90536953574016,12551.336698864565,0,0,left_shoulder_pitch,0.0,0.0,4733.695819223521,1.4614023126135305,74.29816669148389,8193.36775341838,12.137347607429682,949.3324841839386,False,False
gLO_sBM_cAll_d13_mLO2_ch09,5eb64b622ba82df979caba705a7c635febe6460cff48074c3bbf462827acf26a,576,60.0,9.583333333333334,0.15684419224411894,9.410651534647137,196.04754096776037,5410.212809678383,117.33473488980503,0.0,0,0.0,0,0,789,12,0,9.424777960769365,204.79097837431092,12141.442898819745,0,0,left_knee,0.0,0.0,8019.544227032993,2.185638820714328,101.51441503574736,11920.795391759326,12.566370614359286,741.7761709430567,False,False
gLO_sBM_cAll_d13_mLO2_ch10,724cabea1795de95e6aa791f16328738dc9ef628bfbdab5e828dc3aaf3764c55,576,60.0,9.583333333333334,0.15689931857719364,9.413959114631618,182.41202963475664,5258.982951781648,136.45269386583783,0.0,0,0.0,0,0,2235,0,0,9.421619241832444,198.5518726943213,9950.352625438965,0,0,left_wrist_yaw,0.0,0.0,7301.438755039394,1.0741770678856755,45.96850940347314,3677.9456787164186,7.38494607179607,539.268580298505,False,False
gLO_sBM_cAll_d13_mLO3_ch01,e53cd366c681cf8c844e7fe77094f9597496d86cd380bf60e9a69b1c2b8a70ec,524,60.0,8.716666666666667,0.15530927537455363,9.318556522473218,153.75563718488533,4274.35289965022,98.00861962013607,0.0,0,0.0,0,0,236,1,0,9.333000771765565,162.44489122114013,7524.706123315363,0,0,right_ankle_pitch,0.0,0.0,1538.9079147551188,0.5662177224904852,23.81736237659548,2558.4553058683655,5.400827549502257,427.8264161965443,False,False
gLO_sBM_cAll_d13_mLO3_ch02,bd387c5886061930e34360df7768830757cdbe40bbcfb4de0df7dfa65e4da950,524,60.0,8.716666666666667,0.15593805353965062,9.356283212379036,176.98690739369658,5131.001016659634,104.05422442341381,0.0,0,0.0,0,0,431,0,2,9.366839113477418,184.68822120705795,10533.728205275807,0,0,left_hip_roll,0.0,0.0,3719.230800809289,0.6918929279829376,40.54870842704235,3983.0499629759975,8.629334092878647,648.6294342417017,False,False
